ID,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
85,US,52619504,R1LCBZ3GMF0480,B008GV1KJU,37805169,Sauder Carson Forge Desk - Washington Cherry,Furniture,5,1,2,0,0,I swear by Sauder -- this is my 30th piece (no kidding),"I love Sauder pieces. This desk was my 30th piece, and I just ordered my 31st. I call Sauder the Cadillac of Walmart. Their attention to detail is astonishing. It is par for the course to have a few pieces arrive damaged in shipping, and yes Sauder, obviously damaged in the factory BEFORE packaging. But Sauder makes it right (usually, see below). Just hop on their website and order the replacement pieces you need, free of charge. Set aside the project for a week. My parts' orders arrive within a week.<br /><br />This particular desk is intricately designed and looks fabulous. It took more time than usual. It is a solid, well-designed desk which has a lot of pieces. It astounds me to see people criticize Sauder for furniture that does not come out well -- it is THEMSELVES who are the poor assemblers! I have assembled three or four other companies' furniture, and all fared poorly, and we were careful and conscientious.<br /><br />The Carson Forge collection is a family's dream furniture. When I get a knick in it, I take a black magic marker to it, then fast smudge the black using Kleenex. That is all you do to make an imperfection disappear, presto chango. Plus, before assembly, take Carson Forge pieces and with a magic marker, blacken all the edges, smudging with Kleenex.<br /><br />Sauder is now middle-class furniture. It is what people can afford. Sauder, for the most part, cares about its customers. Only one time did I have a bad experience -- for an armoire, more than six pieces came damaged. Sauder balks when the number of pieces to send out free is over their quota. A customer service rep \\""Tanya\\"" contacted me saying that she felt, in couched terminology, that I was lying about how many pieces arrived to me damaged (number of replacement pieces), and that I had to send them photos. I told her no (and in no uncertain terms, that she could shove it). She did not like that and threw it back in my face, refusing to send replacements, more than willing to let a several hundred dollar unassembled armoire ([[ASIN:B001DKTKDO Sauder Harbor View Armoire - Antiqued White]]) rot in my hallway. My husband intervened, complied, and emailed pictures. It was humiliating and degrading -- overall a bad experience. But that was unusual. I hope to not have a repeat of that. If it happens again, I will be contacting their Chairman of the Board and President, and scream bloody murder. It may be that people abuse their free replacement service, but why the heck does Sauder not take note when I contact them that I had (at the time) over 25 pieces of their furniture in my home, and I am not a crank. Jeez and criminy!<br /><br />Take a trip to any furniture store. Bring a flashlight. Go up to a wall unit, open a cabinet, tap on side walls, bottoms of drawers, very top of the unit. Much of the woods there are 1/4\\"" thick. And for the 9X less, you can buy Sauder, and to tell you the truth, Sauder looks just as nice, and you won't go broke. What costs $5,000 at a furniture store could only be $500 buying Sauder. Price out wall units, and you will see what I mean.<br /><br />Anyway, Sauder is a super company, most of the time.al hundred dollar unassembled armoire ([[ASIN:B001DKTKDO Sauder Harbor View Armoire - Antiqued White]]) rot in my hallway. My husband intervened, complied, and emailed pictures. It was humiliating and degrading -- overall a bad experience. But that was unusual. I hope to not have a repeat of that. If it happens again, I will be contacting their Chairman of the Board and President, and scream bloody murder. It may be that people abuse their free replacement service, but why the heck does Sauder not take note when I contact them that I had (at the time) over 25 pieces of their furniture in my home, and I am not a crank. Jeez and criminy!<br /><br />Take a trip to any furniture store. Bring a flashlight. Go up to a wall unit, open a cabinet, tap on side walls, bottoms of drawers, very top of the unit. Much of the woods there are 1/4\\"" thick. And for the 9X less, you can buy Sauder, and to tell you the truth, Sauder looks just as nice, and you won't go broke. What costs $5,000 at a furniture store could only be $500 buying Sauder. Price out wall units, and you will see what I mean.<br /><br />Anyway, Sauder is a super company, most of the time.",31/08/2015
86,US,12676426,R3MO3RW1693KN4,B00GR2TEFM,6870304,"Natural Colombian Brindle Cowhide (Tri-Color, Large)",Furniture,5,0,0,0,1,Five Stars,Superb quality and exactly as advertised.,31/08/2015
87,US,50527179,R43IX5EA1OJLC,B002HRFLNU,383370778,"4D Concepts 3-Piece Nesting Tables with Slate Tops, Metal/ Slate",Furniture,5,0,0,0,1,Great product,They arrived quickly (long  before promised) and are well made and beautiful.,31/08/2015
88,US,24893193,R2V4G7A3DMDRUE,B00KHY7W82,720781342,Convenience Concepts Double Trestle Desk,Furniture,2,5,5,0,1,"Ok if it were under $130, but not worth more....","Low quality materials, but a good size and would be pretty functional.  But mIne came w a cracked leg and I had to jump through too many hoops to resolve the issue.  Ended up getting a refund, but still need a desk.  Try something else.",31/08/2015
89,US,35395537,R3RBVDGSKCW25D,B000WNYT9I,694070771,kathy ireland Home by Martin Mission Pasadena Mobile File Cabinet,Furniture,5,4,4,0,1,I'm happy with it,"Came fully assembled, thank goodness. All I needed to do was switch the handles from inside the drawers to the outside. It's real wood, not particle board and should last a long time. Decent quality. I'm happy with it.",31/08/2015
90,US,21610875,R2JH1KG23SL3BW,B000NPDH84,723202771,Sauder Summer Home Gourmet Stand -Carolina Oak,Furniture,4,0,0,0,1,"it's a really nice, heavy cabinet","I would have given 5 stars. BUT... I put it together by myself.  The assembly wasn't difficult, but when I was almost done, one of the pieces &#34;cracked&#34;!  Luckily, it is not noticeable.  I would not have been able to take it apart & send it back due to the glue.  Upon completion, it's a really nice, heavy cabinet.",31/08/2015
91,US,36956029,R2Z8QDRUOYCNZN,B005HXETU2,49913292,Levo Ebook & Tablet Platform Kit,Furniture,5,0,0,0,1,Five Stars,Good!!,31/08/2015
92,US,32190629,R1AGBIZJZV2CRZ,B00KSL9T3U,755083048,Perfect Cloud Atlas Gel-Plus 10-Inch Memory Foam Mattress - Amazon Exclusive Model Featuring New Gel Cool Visco - 10 Year Hassle-Free Warranty,Furniture,5,0,0,0,1,Five Stars,"Not too firm, not too soft.  Just right!!",31/08/2015
93,US,49453576,R4KJEULSPSMLO,B00W7GN82W,335755860,"Hot sale Just for You, Funny Giraffe picture, Never Stop Dreaming pattern for polyester Shower Curtain 48"" x 72"" Inches",Furniture,3,0,0,0,1,Three Stars,ink is a bit blurry,31/08/2015
94,US,15023748,R24G0317TES6EC,B00AJ541UQ,247675633,YUPO Polypropylene Pad Medium 74# 5X7 (Packaging May Vary),Furniture,5,0,0,0,1,Five Stars,Excellent,31/08/2015
95,US,26360308,R12KX3QA5FFTMU,B004FJKE6M,44747332,"Rolling Magazine Storage Table, Black",Furniture,1,3,3,0,1,A piece of junk. The screws is too short ...,A piece of junk.  The screws is too short to set it up and a piece at the corner of the board is broken off.  We are sorry to order this particular item.  It is very disappointing.,31/08/2015
96,US,1132786,R1YZLTZ7ZDRUD2,B00OYPDOI2,584181915,"Aojia Children's Slip Resistant Step Stool, product Dimensions W:15 "" D:12.6 "" H:10.5 "" QYF1557",Furniture,4,0,0,0,1,Four Stars,Good product,31/08/2015
97,US,46010676,R3917O00MXAZ4G,B001ANCRTI,681274550,Carolina Headboard in Country Pine,Furniture,5,0,0,0,1,Five Stars,Great product,31/08/2015
98,US,9873297,R2PMZYPFH2NPE7,B0135N7GXM,492237698,Modern Tribal Kilim Dhurrie Contemporary Area Rug,Furniture,5,1,1,0,1,Five Stars,Beautiful!,31/08/2015
99,US,22163478,R35ZBZFZXAWDW9,B000LPFUG8,365033398,Folding Shopping Cart - VersaCart Transit Utility Cart - Transport Up to 120 Pounds (Water-Resistant Heavy Duty Canvas),Furniture,5,1,1,0,1,Five Stars,Great purchase.,31/08/2015
