11,31,8,2015,Waterpik Aquarius Water Flosser,Beauty,optimum oral health got nice size compact looking forward gum massaging wore last model,10,0,BEAUTY
12,31,8,2015,Proganix Agave Nectar Plus Silica Curling Cream Plus Defrizzant 6 Ounce,Beauty,love cream wish discovered years ago leaves curles super defined soft still need put gel spray last though super recommend,8,1,BEAUTY
13,31,8,2015,Shea Butter,Beauty,works much better store bought lotion bought make lotion mixed shea butter coconut oil together works much better store bought lotion want get raw cocoa butter mix next batch,10,0,BEAUTY
14,31,8,2015,Etude House Fresh Cherry Tint # 02 RD301,Beauty,five stars tint awesome seller dont even send one sample,10,0,BEAUTY
15,31,8,2015,Vintage Lil' Sponge Holder,Beauty,great product fast delivery im love unique fits decor beautifully couldnt ask better seller received product date promised,10,1,BEAUTY
16,31,8,2015,Jenna Jameson Heartbreaker Perfume parent,Beauty,smell cheap given product exchange review say wow love perfume great scent notes little heavy really like overall get headaches easily doesnt seem smell cheap wonderful fragrance lot money love give try,10,3,BEAUTY
17,31,8,2015,Korean Cosmetics_Isa Knox X2D2 Original Hydra Serum_50ml,Beauty,five stars magical everybody noticed skin change right away,10,0,BEAUTY
18,31,8,2015,Schick Hydro Silk TrimStyle Moisturizing Razor,Beauty,love razortrimmer works fantastic razor leaves legs really smooth unlike disposable razors ive used razor runs acrossed skin smoothly dont feel like anything trimmer trimmer trims meant skin shave gets close enough run razor boom smooth,10,0,BEAUTY
19,31,8,2015,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,five stars excellent battery tooth brush,10,0,BEAUTY
20,31,8,2015,TRESemmÃ© PERFECTLY (UN)DONE Hair Spray 7.7 oz,Beauty,works okay styling aid doesnt give straight hair fun beachy look tresemme product creating beachy looking hair whether curly straight hair straight hair without real body beachy look isnt good look unlike younger years loosely permed hair hair would look great beach even swimming ocean half day tried twisting hair styling per instructions straight hair didnt look good hair ended looking stringy sloppy unstyled fair dont think spray product could give awesome beachy look due straight hair typebr br spray tresemme damp hair blow dry usual round brush adds little lift volume texture straight hair one product add routine doesnt substitute hair gel product still need finish zero weight gel shaping hair separation taming flyaway hairs tresemme may work great curly wavy hair straight hair doesnt create attractive beachy look work okay styling aid one product add routine live without okay,6,0,BEAUTY
21,31,8,2015,Joy & Karma Topical Vitamin C Anti Aging Serum for Face with Hyaluronic Acid 1 fl oz,Beauty,5 stars skin feels soft smooth since using,10,0,BEAUTY
22,31,8,2015,TheraBreath Dry Mouth Lozenges,Beauty,even dentist didnt know dry mouth lozenges solve problem night dont take anyones opinion including mine invest one box find truth,8,0,BEAUTY
23,31,8,2015,Merkur Futur MK 23C Long-Handled Traditional Double Edge Safety Razor - Excellent Comfort Control and Design - 4.2 Inches Chrome Finish,Beauty,great shave ditch plastic great shave,10,0,BEAUTY
24,31,8,2015,Burt's Bees Eye Cream for Sensitive Skin 0.5 Ounces,Beauty,great sensitive eye cream perfect lightweight eye cream sensitive well extra bonus know sensitive eye area going continue using eye cream,10,0,BEAUTY
25,31,8,2015,Dotting 5 X 2 Way Marbleizing Dotting Pen Set for Nail Art Manicure Pedicure 4 Ounce,Beauty,fun item love different tip sizes,10,0,BEAUTY
26,31,8,2015,Goddess Remi Human Hair Weave Bump - Trio 2 4 6,Beauty,two stars expected,4,0,BEAUTY
27,31,8,2015,6packs Eyelashes - 747S by Christina,Beauty,great lashes great bargain love lashes another great dupe red cherry lashes,10,0,BEAUTY
28,31,8,2015,Dr Song Benzoyl Peroxide 10% Acne Cream Gel Treatment Lotion up to 8oz,Beauty,great product great value great product great value gone first bottle best benzoyl peroxide product ever used pump bottle nice feature,10,0,BEAUTY
29,31,8,2015,Philips Sonicare Powerup Battery Toothbrush,Beauty,use get another one sonicare brushes use get another one sonicare brushes model would die 3 months found brush cheaper one using one works well havent die many months ive well worth money,10,0,BEAUTY
30,31,8,2015,E.L.F Powder Puffs,Beauty,theyre okay powder puffs pretty much okay wish fluffier bigger,8,0,BEAUTY
31,31,8,2015,Baby Foot Exfoliant Foot Peel Lavender Scented 2.4 Fl. Oz.,Beauty,better pedi first ill say im skeptical ive tried tons products promising new skin heels fancy youll never want wear shoes nothing worked heels probably typical women go gym wear sandals summer wear 34cute34 shoes kill us use pedi egg various 34sanders34 beauty brands time shower though simple things like homemade foot scrubs sanding lotion help nothing mean nothing worked like product weeks weeks researching humming hawing went sale bought heres tip success soak feet take nice long bath used bubbles made nice tea brought ipad watched 40 minutes tv pass time hate baths part hardest dried feet little still prune toed bath slipped pregel booties put pair husbands socks help keep place left mine 90 mins suggested blogger rinsed feet sheen smelled nice watched foot peel day 2 soaked feet foot bath 30 mins nothing exciting feet felt relaxed hot water day 3 whoa big toe previously callused peeled little couldnt help pick tiny bit reveal new skin felt like giant mound dead skin day 4 sides feet started peel along heels tiny bit continued soak daily 2045 mins also wearing socks sneakers week ive also sent texts multiple friends disgusted day 5 magic starts happen peelingeven around toenails thought nothing bad happening apparently dry dead skin resided right im day 8 majority peeling taking daily foot soaksbaths using washcloth rub dead skin foot bath today peeled little hand couldnt help much peeling happening theres bits lay bed rubbing sandpaper feeling feet together images silk feet pop head feel nice cracks calluses gone ill probably shed another day two done ill buy product recommend expensive pedicure woman dare try ive even done pedi razor cut skin heels worth felt pain feet look amazing theres really nothing besides trying hide feet molting youre diabetic allergic reactions fruit acids alcohol recommended 34help peeling34 along could hurt warnings package comes happy shedding everyonea washcloth rub dead skin foot bath today peeled little hand couldnt help much peeling happening theres bits lay bed rubbing sandpaper feeling feet together images silk feet pop head feel nice cracks calluses gone ill probably shed another day two done ill buy product recommend expensive pedicure woman dare try ive even done pedi razor cut skin heels worth felt pain feet look amazing theres really nothing besides trying hide feet molting youre diabetic allergic reactions fruit acids alcohol recommended 34help peeling34 along could hurt warnings package comes happy shedding everyone,10,18,BEAUTY
32,31,8,2015,Philips Sonicare Essence Rechargeable Electric Toothbrush,Beauty,great product advertised works much better manual toothbrush,10,0,BEAUTY
33,31,8,2015,India Temple Incense - Song of India - 120 Stick Large Box,Beauty,temple overwelmed nice amount insence strong smell lasts long time use week nice find amazon,8,0,BEAUTY
34,31,8,2015,HSI Professional Glider | Ceramic Tourmaline Ionic Flat Iron Hair Straightener | Straightens & Curls with Adjustable Temp | Incl Glove Pouch & Travel Size Argan Oil Hair Treatment | Packaging Varies,Beauty,love lasted forever heats supper love lasted forever heats supper fat reat u hurry couldnt figure turn beginning hold 10 button,10,1,BEAUTY
35,31,8,2015,Skulls and Roses Ed Hardy Eau De Parfums for Women,Beauty,five stars gift friends loved,10,0,BEAUTY
36,31,8,2015,Rose Water,Beauty,refreshing item arrived time described usually stay away rose scented products like way rosewater smells overwhelming use refresher face hot humid days,10,0,BEAUTY
37,31,8,2015,Cynergy Health Science Organic Vitamin C Serum - 20% Vitamin C Serum plus Vegan Hyaluronic Acid with Aloe for Reducing Sun Spots Age Spots Anti-Aging and Anti-Wrinkle Skin,Beauty,five stars good,10,0,BEAUTY
38,31,8,2015,Carolina Herrera 3.4 fl oz Eau De Toilette Spray for Men,Beauty,five stars always,10,0,BEAUTY
39,31,8,2015,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,wonderful product got package 8 days ordering honestly think thats good timing everything advertise correct see photos im pleased come shape fact little longer nail arnt thick would issue arnt thin snap either kinda middle didnt file much little top due bit rough edges also used 100 acetone get worked perfectly highly recommend product seller looking types fake nails,10,4,BEAUTY
40,31,8,2015,Clogged Pores Natural Cleansing Kit - Vegan Cleanser Face Wash Soap 3.4 oz and Facial Cream 1.7 oz Care - Shea Olive Jojoba Tea Tree & Almond Oils Blend Set,Beauty,fantastic products received clogged pores natural cleansing kit ten days ago since using daily wash moisturize facebr first let strt presentation kit came cute package box really liked pretty ws definitely looks like good gift friend love containers products renin box soap opens like flower holds bar place lotion secure glass jar feels like high quality durable products look nice counterbr br soap smells wonderful really like washing face leave dry sticky like cleansers cut soap four squares control much use betterbr br moisturizer fvorige part feels wonderful skin little enough cover whole face though sometimes two layers enjoy feeling really nice feels wonderfulbr br effectiveness products using em 10 days face feel little cleaner smoother softer dramatic change using short time expect greater results time update review accordingly thank aya natiral,10,1,BEAUTY
41,31,8,2015,Estee Lauder Pleasures Flower Eau De Parfum Spray 75ml/2.5oz,Beauty,five stars absolutely love fragrancebr always get compliments wearing,10,0,BEAUTY
42,31,8,2015,Jerdon J1015 LED Lighted Makeup Mirror with 5x Magnification White Finish,Beauty,pleased bright apply make pleased,10,0,BEAUTY
43,31,8,2015,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,meets need temporarily n good product,10,0,BEAUTY
44,31,8,2015,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,good product ships quickly 2nd bottle good product ships quickly,8,0,BEAUTY
45,31,8,2015,Julep Stargazer Gel Eye Gliders,Beauty,wonderful eyeliners pencils use excellent eyeliners 34pencilstyle34 eyeliners use normally trouble pencils hard actually show well even skilled applying pencil liner notbr br really shimmer little trying put large bits glitter next eye either lighter colors ie gold dont show super well pale skin especially also wearing shimmery eyeshadow keep mind gold would look awesome darker skin without shadow make work without shadow pale skin wellbr br last day one following conditionsbr br 1 dont oily eyelidsbr 2 use setting powder finishing powder like translucent one elfbr 3 wear primer powder eyeshadowbr br oily eyelids dont 2 3 migrate trust done thatbr br wear contact lenses somewhat sensitive eyes give trouble great come easily enough makeup remover wipe dont need special remover get offbr br please note definitely shop around get best deal manufacturer good deals especially holiday shopping season,10,1,BEAUTY
46,31,8,2015,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,heats fast curls last however please heats fast curls last however please advised clips hold rollers place leave marks hair,8,0,BEAUTY
47,31,8,2015,InstaNatural Cellulite Cream - With Caffeine and Retinol - Firming Lotion and Dimple Remover for Legs Arms Stomach Buttocks and More - No Wrap Needed - With Jojoba Oil and Vitamin E - 4 OZ,Beauty,three stars ive used long results yet honest review discount,6,0,BEAUTY
48,31,8,2015,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,good good,10,0,BEAUTY
49,31,8,2015,InstaNatural Eye Gel Cream - Wrinkle Dark Circle Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes â€“ 50mlâ€¦,Beauty,three stars help feel makes worse still bags eyes,6,0,BEAUTY
50,31,8,2015,Clubman Superhold Styling Gel 16 oz,Beauty,satisfied nice hair gel pleasing scent holds medium longish hair day ive noticed dont use much gels keep hair doesnt become cementlike holds hair even im work sweating day also washes easier gels end day easier clean also would recommend friend,10,1,BEAUTY
51,31,8,2015,L.A. Girl Matte Flat Finish Pigment Gloss,Beauty,good buy color great comparable better nars liquid lipstick daredevil thats say dupe consistency finish different noticeable thing finish patchy wouldnt say deal breaker especially brickandmortar store bought 399 sight unseen tester matte dries somewhat quickly ends quite thick color chic although little different photo id say less mutedless burgundy good buy highest quality patchinessbr br edit writing review color backstage see colors kind mashed one listingbr br color stunner another one thing say think 34too purple34 go ahead spend five bucks probably purple purple enough,8,0,BEAUTY
52,31,8,2015,Dudu-Osun African Black Soap 150g (6 pack),Beauty,three stars nice iwll buy,6,0,BEAUTY
53,31,8,2015,System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser 5.07oz Scalp Therapy 3.38oz Scalp Treatment Unisex 3 Pc Kit,Beauty,great product husband happy product,10,0,BEAUTY
54,31,8,2015,Nubian Heritage Coconut & Papaya Soap,Beauty,five stars nice iwll buy,10,0,BEAUTY
55,31,8,2015,Australian Gold SPF 50 Kids Lotion 8 Ounce,Beauty,face kids said burned eyes,4,0,BEAUTY
56,31,8,2015,Palladio Rice Powder,Beauty,say works wonderfully skin either standalone foundation although packaging could improved end much powder dispenser applying say works wonderfully skin either standalone foundation multiple layering top layer liquid foundation happy found product,8,0,BEAUTY
57,31,8,2015,Brut Deodorant Round Solid 2.5 Ounces (Pack of 6),Beauty,one star burned arms gave someone else would buy,2,0,BEAUTY
58,31,8,2015,EyeBuyExpress Rectangle Black Reading Glasses Half Rim Spring Hinges,Beauty,bad quality frames nice looking glasses arms glasses two pieces connected together opened glasses noticed one arms connected slid apart putting glasses contacted amazon return glasses order replacement pair replacement pair arrived saturday guess exact problem pair returned horrible quality,2,0,BEAUTY
59,31,8,2015,XTAVA Define Lashes Volumizing Waterproof Mascara (Black) - Long-wear Formula with Easy-On Easy-Off Technology (TM) - Fiber Thickening & Lash Lengthening Voluminous Mascara - Smudge Clump and Flake Resistant - Cruelty Free,Beauty,smudge proof amazing great mascara big tube triangular top downside mascara fact smudge proof waterproof blonde eyelashes full long wear black mascara tend look like falsies want mascara going stay put make look even fuller mascara perfect smaller wand making easier apply 1 coat needed dark full looking set eyelashes love itbr br sample provided,8,1,BEAUTY
60,31,8,2015,Premium Makeup Sponge Blender Duo â€“ Black and Pink Egg Shaped Colorful Cosmetic Appliator set - Use This Ecotools for Blending Wet or Powder Foundation and Concealer - Get the Quality for Less Price!,Beauty,extremely disappointed size products ordered extremely disappointed size products ordered appeared much much larger photos reality products actually small inconvenient use intended purpose,2,0,BEAUTY
61,31,8,2015,Revlon Perfect Heat Jumbo 3 Barrel Waver,Beauty,love hair looks use tool works faster old smaller three barrel iron love hair looks use tool modern waves,10,0,BEAUTY
62,31,8,2015,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,using 6 days using 6 days im sure given product fair chance need write ive used least 3 weeks,6,0,BEAUTY
63,31,8,2015,Elemis Pro-Collagen Marine Cream - 1.7 fl. oz.,Beauty,feel like cannot live without using cream years feel like cannot live without,10,4,BEAUTY
64,31,8,2015,Mederma Advanced Scar Gel (50 g),Beauty,five stars amazing id like receive offer one pack buy,10,0,BEAUTY
65,31,8,2015,Swissco Suction Cup Mirror 12x Magnification 5 inches,Beauty,four stars magnification great putting eye makeup use travel great idea,8,0,BEAUTY
66,31,8,2015,Viviscal Extra Strength Hair Nutrient Tablets,Beauty,save money months really hasnt noticeable difference,6,1,BEAUTY
67,31,8,2015,Clubman Club Mend 4 Fluid Ounce,Beauty,really ewxpected like mens facial products clubman favorite mine got facial product really knowing sooths irritation found product nothing special first put overcome alcohol smell dissipate past though imagine ispropyl alcohol gel form remaining scent smells like floral clubman like overpowering though disappears fast product dissipate quickly maybe absorb skin left sticky tacky feeling skin putting moisturizer balm cant imaging leaving facial skin alone putting stuff onbr use purchasing,6,0,BEAUTY
68,31,8,2015,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,ball roll pretty well trouble simply due 2ml tiny ball roll pretty well trouble simply due size constraints,8,0,BEAUTY
69,31,8,2015,Antifungal Soap with Tea Tree Oil & Neem 12oz. Helps Wash Away Athletes Foot Body Odor Acne Jock Itch Nail Fungus Ringworm. Foot & Body Wash. 100% Natural Care & Defense Against Skin Irritation,Beauty,smells nice much product price smells nice much product price seems contain good amount tea tree oil feel using thin works great using demodex overpopulation keeps bay,8,0,BEAUTY
70,31,8,2015,Super 6 Serum- w Vitamin C 22% + Hyaluronic Acid + 2.5% Retinol + CoQ10 for 6X Anti-Aging Benefits w Best Natural Astaxanthin & Niacinamide to Fight Wrinkles Fine Lines Acne & Spotsâ€¦,Beauty,since substituted product serum extremely happy use night wasnt sure product working clear skin month stopped using week picking back turns product really seem work biggest concerns breakouts wrinkles sun spots using prescription retinol product deal issues since substituted product serum extremely happy use night moisturizer would highly recommend,10,0,BEAUTY
71,31,8,2015,EM-3513W Sleep Mask,Beauty,high quality sleeping mask contours face live streetlight lit area even blackout curtains trouble falling asleep one thing ive noticed really helps sleeping masks said ive tried quite havent found one completely blocked light comfortable wear mask different possibly one best ive ever worn bed purchased homemade one etsy still favorite like owl print one half price good quality im rating 5 starsbr br first thing noticed sleeping mask thickness light going get mask seems little bulky first especially youre used thin silk masks commonly sold said get used wearing something like youll notice significant difference amount light gets truly create blacked environment really nicebr br mask fit head perfectly pretty average head size think fairly say mask adjusted fit anyone mask adjusted little sliding adjusters clasp back secures mask around head company boasts clasp wont snag hair snaggly fine hair far hasnt gotten tangled hair although sometimes accidently clasp strands hair clip pulls roll around put hair low pony tail avoid problembr br one thing really love mask contoured fit around bridge nose sleeping masks dont adequate fit around nose small gaps light get case mask fits snug around curves face literally light gets something etsy eye mask feature really appreciated specific mask jewish nose big nose fits well itbr br overall really like mask clasp sometimes clips onto hair thats fault careful great product quality sewn made good materials pretty leafy design got emerald forest print fits well face id definitely recommend mask anyone looking sleep aid itd make great gift comes pretty boxk feature really appreciated specific mask jewish nose big nose fits well itbr br overall really like mask clasp sometimes clips onto hair thats fault careful great product quality sewn made good materials pretty leafy design got emerald forest print fits well face id definitely recommend mask anyone looking sleep aid itd make great gift comes pretty box,10,0,BEAUTY
72,31,8,2015,Artnaturals Tea Tree Essential Oil,Beauty,love add tea tree oil hair products love add tea tree oil hair products help scalps smells amazing tea tree many great benefits wonderful dealing skin bacteria dropper makes easy get perfect amount every time,10,0,BEAUTY
73,31,8,2015,Andrea Eye Q's Ultra Quick Eye Makeup Remover Pads 65-Count (Pack of 3),Beauty,favorite makeup remover pads favorite makeup remover pads however opened first jar pads bit dried sure older stored properly still get job done use several pads instead two local drugstore stocks get,6,0,BEAUTY
74,31,8,2015,Crest Pro-Health Advanced Mouthwash with Extra Deep Clean,Beauty,like fresh breath feel using crest pro health like fresh breath feel using crest pro health advanced mouthwashbr trust review part shopper army,10,0,BEAUTY
75,31,8,2015,Old Spice Men's Shaver,Beauty,good razor good price good razor good price,8,0,BEAUTY
76,31,8,2015,Majestic Pure Essential Oil 100% Pure and Natural with Therapeutic Grade Premium Quality Oil 4fl,Beauty,god may things looked god may things looked n line wil using sorts home remedy34sbr received review,10,0,BEAUTY
77,31,8,2015,Kenz Laurenz Â® Cotton Headbands 12 Pack (Available in LOTS of COLORS) - Soft and Stretchy Elastic Yoga Fashion Headband for Teens Women Girls Softball Volleyball Soccer Basketball Dance Cheer Pack Sports Teams Stretch Head Band Set Hair Wrap Accessories Wholesale by Kenz Laurenz,Beauty,color like pics wash nicely exactly described tight fit color like pics wash nicely,10,0,BEAUTY
78,31,8,2015,Dove Men+Care Body and Face Bar Extra Fresh 4 oz 10 Bar,Beauty,wouldnt write home like doves men line good great scent fine subtle good job lathering nothing notable wouldnt recommend soap brands also wont decry theres good enough okay,6,0,BEAUTY
79,31,8,2015,Its a 10 it&#39s a 10 Miracle Leave-in Plus Keratin (4.0 oz),Beauty,great price fast described great price fast shipping,10,0,BEAUTY
80,31,8,2015,L'Oreal Paris Excellence CrÃ¨me with Pro-Keratine Complex,Beauty,four stars little darker wanted coverage great,8,0,BEAUTY
81,31,8,2015,Olay Smooth Finish Facial Hair Removal Duo - Medium To Coarse Hair Pack of 2 Box.,Beauty,five stars true long lasting results,10,0,BEAUTY
82,31,8,2015,Maybelline New York The Nudes Eye Shadow Palette 0.34 oz.,Beauty,good colors though fan one much id much prefer naked palette good colors though alright price,6,0,BEAUTY
83,31,8,2015,AuraLux Skin Snake Venom Peptide Cream 5% SYN-AKE 1.0 fl. oz/30mL,Beauty,happy never smoked always 34puckered34 lips went put lipstick day saw pleasant surprise lips smooth unwrinkled happy,10,2,BEAUTY
84,31,8,2015,Orly Nail Lacquer 06 Fluid Ounce,Beauty,five stars love colorlike muted pink perfect,10,0,BEAUTY
85,31,8,2015,Greenwich Bay CUCUMBER OLIVE OIL Shea Butter Hand & Body Lotion Enriched with Cocoa Butter 16 oz,Beauty,five stars best lotion ever used,10,0,BEAUTY
86,31,8,2015,Paris Woman Perfume impression of Paris Hilton for Women,Beauty,five stars excelente,10,0,BEAUTY
87,31,8,2015,Conair Folding Dryer,Beauty,five stars compact easy use traveling,10,0,BEAUTY
88,31,8,2015,OPTP Original McKenzie Cervical Roll - (703) Pillow for spine and neck support during sleep,Beauty,dont really like often makes neck hurt worse dont really like often makes neck hurt worse maybe fat hard,2,0,BEAUTY
89,31,8,2015,David Beckham Homme Cologne By David Beckham For Men,Beauty,great scent reasonable price son loves hard find shelves stores great scent reasonable price,10,0,BEAUTY
90,31,8,2015,Unite Smoothing Shampoo & Condition 10oz 300ml Duo Set,Beauty,heathy lovely smelling frizz free hair hallelujah love thick great smelling shampoo conditioner hair highlighted regularly gets keratin treatments living humid south product keeps hair smooth healthy ps little goes long way,10,5,BEAUTY
91,31,8,2015,Sweet Almond Oil for Skin Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil,Beauty,five stars nice oil enjoy brand,10,0,BEAUTY
92,31,8,2015,#1 Blackhead & Blemish Remover Kit - Equinox Acne Treatment - 5 Professional Surgical Extractor Instruments - Easily Cure Pimples Blackheads Comedones Acne and Facial Impurities,Beauty,high quality tweezerman like impressed tools high quality 34tweezerman34 like impressed,6,0,BEAUTY
93,31,8,2015,UltraSwim Chlorine Removal Shampoo 7 fl oz (207 ml),Beauty,5 star great productdoes jobreasonably priced good product good price product difficult find store shelves wife uses swimming pool important available get cholrine getting quantity makes life simple product excellent job recommend,10,1,BEAUTY
94,31,8,2015,Hoyts Original Cologne 1868,Beauty,five stars great product,10,0,BEAUTY
95,31,8,2015,Mens Durable Shave Soap Cup Shinning Stainless Steel Shaving Mug Bowl,Beauty,junk going use shaving junk worth four bucks,2,1,BEAUTY
96,31,8,2015,Deva Curl Light Defining Gel 32 oz,Beauty,deva light defining gel shout lightly curled hair used every product imaginable hair need volume holding quality deva light good hair job well tested animals use deva products find fairly priced excellent curly hair nothing said amazon always time helpful people phone great service,10,0,BEAUTY
97,31,8,2015,Crest Pro-Health Advanced Mouthwash with Extra Deep Clean,Beauty,like mouthwash like mouthwash great taste seems work feel like mouth cleaner taste pretty good slight taste sure describe first tasted little like bubble gum changes back mint burn real plus hate mouthwash burnsbr trust review part shopper army,10,0,BEAUTY
98,31,8,2015,Ardell Brow Sculpting Gel - Clear 7.3ml/0.25oz,Beauty,five stars great product,10,0,BEAUTY
99,31,8,2015,PURA DOR Organic Moroccan Argan Oil 100 Percent Pure Cold Pressed and USDA Organic Anti-Aging For Face Hair Skin and Nails 4 Fluid Ounce,Beauty,love use straight use dry aging skin care love use straight bottle also add serum make moisturizes conditions skin feels looks fabulous cant say enough price great,10,0,BEAUTY
0,20,5,2012,Valsartan,Drug,side effect take combination bystolic 5 mg fish oil,9,27,DRUG
1,27,4,2010,Guanfacine,Drug,son halfway fourth week intuniv became concerned began last week started taking highest dose two days could hardly get bed cranky slept nearly 8 hours drive home school vacation unusual called doctor monday morning said stick days see school getting morning last two days problem free much agreeable ever less emotional good thing less cranky remembering things overall behavior better tried many different medications far effective,8,192,DRUG
2,14,12,2009,Lybrel,Drug,used take another oral contraceptive 21 pill cycle happy light periods max 5 days side effects contained hormone gestodene available us switched lybrel ingredients similar pills ended started lybrel immediately first day period instructions said period lasted two weeks taking second pack two weeks third pack things got even worse third period lasted two weeks it039s end third week still daily brown dischargethe positive side didn039t side effects idea period free tempting alas,5,17,DRUG
3,3,11,2015,Ortho Evra,Drug,first time using form birth control i039m glad went patch 8 months first decreased libido subsided downside made periods longer 56 days exact used periods 34 days max also made cramps intense first two days period never cramps using birth control happy patch,8,10,DRUG
4,27,11,2016,Buprenorphine / naloxone,Drug,suboxone completely turned life around feel healthier i039m excelling job always money pocket savings account none suboxone spent years abusing oxycontin paycheck already spent time got started resorting scheming stealing fund addiction history you039re ready stop there039s good chance suboxone put path great life found sideeffects minimal compared oxycontin i039m actually sleeping better slight constipation truly amazing cost pales comparison spent oxycontin,9,37,DRUG
5,28,11,2015,Cialis,Drug,2nd day 5mg started work rock hard erections however experianced headache lower bowel preassure 3rd day erections would wake amp hurt legankles aches severe lower bowel preassure like need go 2 can039t enjoyed initial rockhard erections side effects 230 months supply i039m 50 amp work 3xs week worth side effects,2,43,DRUG
6,7,3,2017,Levonorgestrel,Drug,pulled cummed bit took plan b 26 hours later took pregnancy test two weeks later i039m pregnant,1,5,DRUG
7,14,3,2015,Aripiprazole,Drug,abilify changed life hope zoloft clonidine first started abilify age 15 zoloft depression clondine manage complete rage moods control depressed hopeless one second mean irrational full rage next dr prescribed 2mg abilify point feel like cured though know i039m bipolar disorder constant battle know abilify works tried get lost complete control emotions went back golden 5mg 2x daily 21 better ever past side effect like eat lot,10,32,DRUG
8,9,8,2016,Keppra,Drug,nothing problems keppera constant shaking arms amp legs amp pins amp needles feeling arms amp legs severe light headedness appetite amp etc,1,11,DRUG
9,8,12,2016,Ethinyl estradiol / levonorgestrel,Drug,pill many years doctor changed rx chateal effective really help completely clearing acne takes 6 months though gain extra weight develop emotional health issues stopped taking bc started using natural method birth control started take bc hate acne came back age 28 really hope symptoms like depression weight gain begin affect older i039m also naturally moody may worsen things negative mental rut today also hope doesn039t push edge believe depressed hopefully it039ll like younger,8,1,DRUG
10,1,1,2015,Topiramate,Drug,medication almost two weeks started 25mg working way 100mg currently 50mg headaches far 23 crippling migraines week lost 52lbs far note really paying close attention eating lot weight lose weight loss side effect want help along much side effects word recall issues exist memory issues worst seems vision disturbances times driven i039m sure would safe good news seems wearing offi tons energy great mood,9,19,DRUG
