10,Friday,28,8,2015,Jockey Women's Underwear Elance Brief - 3 Pack,Apparel,jockey womens underwear true size jockey womens underwear true size choice underwear purchase past,10,0,APPAREL
11,Friday,28,8,2015,Bali Passion For Comfort Minimizer Underwire Bra,Apparel,five stars cup size right seems little tight around might new,10,0,APPAREL
12,Friday,28,8,2015,Lilyette Women's Enchantment Three-Section Unlined Minimizer Underwire Bra,Apparel,five stars perfect,10,0,APPAREL
13,Friday,28,8,2015,Vanity Fair Women's Perfectly Yours Ravissant Tailored Brief Panty,Apparel,best ever4 menwoman size men 42448 best ever4 menwoman size men 42448 4042 7 3840 6 guy waist size hold man place nylon 100 best ever 30yrs love sleep black gym slakes blue jeans chnage clothes gym ask kind underwears reply hey6262 get pair vanity fair,10,0,APPAREL
14,Friday,28,8,2015,Warner's Women's No Wedgies No Worries Modern Brief Panty,Apparel,five stars great fit,10,0,APPAREL
15,Friday,28,8,2015,Columbia Women's Benton Springs Full-Zip Fleece Jacket,Apparel,five stars columbia 5 colors wear time,10,0,APPAREL
16,Friday,28,8,2015,Robes King RK Classical Sleepwear Mens Broadcloth Woven Pajama Set,Apparel,four stars husband found comfy second order,8,0,APPAREL
17,Friday,28,8,2015,VIV Collection Best Selling Printed Brushed Leggings Plus Size (L - XXL) Listing 1,Apparel,awesome leggings awesome leggings 54 215lbs huge chunk weight thighs butt exaggerating 30 inch thighs 52 inch butt 37 inch waist leggings buttery soft see even sunlight purchased glyph idc black white color one speaking im impressed ordering asap,10,6,APPAREL
18,Friday,28,8,2015,Fruit of the Loom Boys' A-Shirt (Pack of 4),Apparel,sizes correct big overall way long ordered size ordered last time shirts much larger previous order also 6 inches longer like sent mens shirts instead boys shirts ill returning,4,0,APPAREL
19,Friday,28,8,2015,Jockey Scrubs Womens Maximum Comfort Pant,Apparel,one star exact sizing,2,0,APPAREL
20,Friday,28,8,2015,Angelina Womens Cozy Pajama Set,Apparel,warm pajamas love pajamas prepared warm definitely meant cold winter weather besides beautiful,10,0,APPAREL
21,Friday,28,8,2015,Wacoal Women's B Smooth Hi-Cut Brief Panty High/Rise 2X-Large,Apparel,three stars like way fit feel day wish werent expensive,6,0,APPAREL
22,Friday,28,8,2015,Glamorise Women's #1006 Full-Figure Sports Bra,Apparel,pretty colorthese glamorise bras amazingthey hold day pretty colorthese glamorise bras amazingthey hold day long complaint think bottom band rolls sit downbut universal bra issue think,10,0,APPAREL
23,Friday,28,8,2015,Levi's Men's 501 Original-Fit Jean,Apparel,summer jeans excellent one levis,10,0,APPAREL
24,Friday,28,8,2015,Jerzees Men's Super Sweats Crew Neck Sweatshirt,Apparel,five stars love sweat shirt,10,0,APPAREL
25,Friday,28,8,2015,Gildan Men's Heavy Blend Crewneck Sweatshirt - Large - White,Apparel,nice sweatshirt neck bit saggy nice sweatshirt,8,0,APPAREL
26,Friday,28,8,2015,New Womens Long Sleeve Blouse Tops Round Neck Plaid Checked Loose Shirt,Apparel,quick arrival colors great fits expected,8,0,APPAREL
27,Friday,28,8,2015,SEOBEAN Mens Low Rise Sexy Sport Swimwear Trunk Boxer Brief Bikini Swimsuit,Apparel,five stars thank much beautiful,10,0,APPAREL
28,Friday,28,8,2015,Flowy Womens Mommy Strong Sexy Racerback Gym Tank Top Funny Threadz Shirt,Apparel,arrived quickly looks image comfortable second tank ordered wear often wash well receive many compliments,10,0,APPAREL
29,Friday,28,8,2015,The North Face Women's ThermoBall Hybrid Hoodie - Magic Magenta,Apparel,expensive cinch sak buy jacket amazon simply worst jacket ever bought bought jacket teenage daughter color color person even worse thick fluffy like looks literally thin mailed rei mailer size manila envelope thought must mistake unfortunately mistakebr really wanted buy daughter nice jacket one would last several years saved money thinking north face good reputation embarrassing talk product see great unveiling thin uninsulated little cinch sakbr save time money buying returning see person determined buy style brand wallet thank,2,3,APPAREL
30,Friday,28,8,2015,K Sera Sera Men's Tie Neckties Set for Gift Cufflinks+clips+handkerchief,Apparel,great gift keep mind never seen product ordered dad birthday gift called say thank much loves color able mix suites make statement called tell really like set though modern feel look almost make feel like gift ive gotten actually likes either way great gift,10,0,APPAREL
31,Friday,28,8,2015,COCOLEGGINGS Womens Fold Over Waist Wide Leg Printed Bell Bottom Pants,Apparel,five stars great fit love print probably order,10,3,APPAREL
32,Friday,28,8,2015,Sentimental NY Womens Clubwear Mini Lace Dress W/ 2-Way Zipper Back,Apparel,five stars awesome fit hot style love,10,0,APPAREL
33,Friday,28,8,2015,RFID Blocking Stylish Genuine Leather Wallet for Men - Excellent as Travel Bifold,Apparel,excellent rfid wallet received rfid blocking leather wallet first thing noticed pebbled texture soft love flip window makes showing identification quick convenientdont worry leaving id behind also navy blue stripe patterns inside billfold section nice touch 8 credit card slots pack plastic slim design nothing bulky course rfid protection built wallet best feature nice worry scanning devices wireless identity theft,10,0,APPAREL
34,Friday,28,8,2015,RFID Blocking Stylish Genuine Leather Wallet for Men - Excellent as Travel Bifold,Apparel,roomy soft touch love wallet first thing noticed soft flexible wallets tend bit stiff even completely empty one flexible enough comfortable keep pocket wallets leather soft pebbled texture itbr br wallet also nice look lining inside black white striped thought bit interesting grew pretty quickly edges wallet arent rough seams well donebr br wallet plenty room hold everything need put also really like two spots cash papers back like able keep cash separate anything else isnt possible wallets rfid blocking great additional feature really appreciatebr br love wallet also great wallet giftingbr br received item discount exchange honest review,10,1,APPAREL
35,Friday,28,8,2015,KUFF Push-up/Regular Silicone Bra (Detachable straps included),Apparel,loves im size 34b size b fit perfectly comfortable feels like wearing practically nothing wore club dress forgot even wearing bra give tatas enough cleavage also simple clean worn probably buy future,10,0,APPAREL
36,Friday,28,8,2015,Abercrombie & Fitch Women Front Graphic Tee (Large Dark Grey Heather),Apparel,five stars fine,10,0,APPAREL
37,Friday,28,8,2015,Norfolk Branded Men's Cushioned Running / Jogging Ankle Sports Socks - Owens,Apparel,really nice socksgood quality super nice comfortable socksi got colors loved itbr thanks great service,10,0,APPAREL
38,Friday,28,8,2015,Women's Long Sleeve Chiffon A-line Lace Stitching Trim Mini Dress,Apparel,cute dress please advised cute dress cute dress please advised cute dress runs small size would definitely need order couple sizes even three sizes larger normal im 5 34334 much shorter expected also sheer would definitely wear slip would definitely cute dress wear could fit,4,0,APPAREL
39,Friday,28,8,2015,Trendy Suck It Up Buttercup Womens Burnout Tank Top,Apparel,nice solid fit great running yoga pilates classes love tank fits 12 size smaller suggest ordering size great quality tank top,10,0,APPAREL
40,Friday,28,8,2015,Match Men's Athletic Fit Straight Leg Casual Pants,Apparel,pants great one thing pants great one thingit wasnt right color apparently grey means khaki thats none businessbr seriousness fit great would loved gotten right color,4,0,APPAREL
41,Friday,28,8,2015,Pink Queen&reg; Womens Sleeveless Bodycon Bandage Knee Length Midi Dress,Apparel,dress looks great dress looks great wrap front hides tummy bulge eat suck stomach wear girdle wish came colors,10,0,APPAREL
42,Friday,28,8,2015,Darth Vader T-shirt Pull My Finger and You Will Know the Power of the Dark Side T-Shirt (S-5X),Apparel,five stars high quality shirt quick shipping,10,1,APPAREL
43,Friday,28,8,2015,Womens Summer Open Shoulder Chiffon Shift Dress,Apparel,disappointed product piece doesnt look anything like picture dont waste money something end regretting return company horse,2,1,APPAREL
44,Friday,28,8,2015,Big Texas Flag - Distressed - Toddler Little Boy Hoodie Sweatshirt,Apparel,wrong place puerto rican flag,2,0,APPAREL
45,Friday,28,8,2015,SweetBridal Sweetheart Sleeveless Halter Evening Dress,Apparel,quality good amazing quality goodproduct arrived time described buy seller,10,0,APPAREL
46,Friday,28,8,2015,KRISP Women's Short Sleeve Pleated Front V-Neck Blouse Top Banded Hemline,Apparel,shirt arrived fine soon opened shirt arrived fine soon opened could tell would dress shirti 5334it hits mid thigh shirt large fault seller since ordered little large size lot larger expected everything else great though love feel shirt soft wanted different color black gives excuse get another shirt,10,0,APPAREL
47,Friday,28,8,2015,ANGVNS Women's Short Sleeve Off Shoulder White Cotton Top T-shirt Blouse,Apparel,five stars love love love shirt fits good comfy,10,2,APPAREL
48,Friday,28,8,2015,Amdirect 5 Drawer Jewelry &amp; Cosmetic Storage Organizer Clear,Apparel,reasonable prices thanks clear jewelry drawer loving item,10,1,APPAREL
49,Friday,28,8,2015,Pink Queen&reg; Womens Fold Over Waist Loose Wide Leg Pants Palazzo Pants,Apparel,comfy usually wear around comfy usually wear around house dont think pull long enough awesome soft flowy comfy id buy different colors thought could pull outside house,10,1,APPAREL
50,Friday,28,8,2015,Pink Queen&reg; Womens High Waisted Loose Wide Leg Pants Palazzo Pants,Apparel,super comfortable cute cute stretchy got patten shown default worn numerous times super comfortable cute stretchy foldover waist allows adjustments length fit well hips,10,3,APPAREL
51,Friday,28,8,2015,Waboats Summer Women Cusual Loose Round Neck Cotton & Linen Dress Beige,Apparel,one star dress top cheap fabric linen nothing see photo,2,0,APPAREL
52,Friday,28,8,2015,Simply Southern Tees Long Sleeve Preppy Lobsters Bubblegum,Apparel,love perfect fit comfortable item shipped fast love,10,3,APPAREL
53,Friday,28,8,2015,Deluxe Batman Gloves Costume Accessory,Apparel,five stars great detail cheap,10,0,APPAREL
54,Friday,28,8,2015,QueenFee Women's O-neck Boho Long Maxi Dress Blue Small,Apparel,dress cute top runs small dress cute top runs small bottom longim going cut top make skirt,4,0,APPAREL
55,Friday,28,8,2015,Blair Women's Ruffled Henley Top,Apparel,cute henley shirt purchased winter white like like henley style neckline comfy cute never go wrong blair clothing,10,0,APPAREL
56,Friday,28,8,2015,ANGVNS Ladies Women Sexy Floor Length Strapless Long Dress for Party,Apparel,great curvy body great fit curvy build sexy quality fabric love,10,0,APPAREL
57,Friday,28,8,2015,Amdirect 100W Manicure Pedicure Paraffin Warmer Waxing 400ml 220V Wax Heater Salon Spa,Apparel,excellent warmer heat settings great excellent warmer heat settings great size warmer perfect portable im happy,10,1,APPAREL
58,Friday,28,8,2015,Amdirect Musical Instrument Classic Acoustic Beginners Children's 6 String Toy Guitar,Apparel,far tell seems produce good sound son wanted learn play got learning loves guitar light enough fromhim far tell seems produce good sound,10,0,APPAREL
59,Friday,28,8,2015,AHOO Women's T Shirt Eastern Washington University 32 DeepHeather,Apparel,one star eastern washington universitys mascot eagle bulldog whoops,2,0,APPAREL
60,Friday,28,8,2015,Yazubi Men's Chino Pants Kyle Slim-Tapered Casual Pants,Apparel,five stars best,10,0,APPAREL
61,Friday,28,8,2015,Amdirect Nail Polish Display Black Wire Metal Organizer Wall Rack 120 Bottle,Apparel,satisfied beautiful organizer fixed wall bathroom looks good put nail polish different body lotions hair products mandy room different things shipping fast love,10,0,APPAREL
62,Friday,28,8,2015,"Baffle ""Birth: Nailed It"" Blue Text White Onesie",Apparel,five stars love clever design,10,0,APPAREL
63,Friday,28,8,2015,Denim Shampoo - The Original Denim Wash,Apparel,love denim wash love denim wash ive using past year jeans still look new longer issues fading like normal detergents little goes long way stuff lasted nearly year,10,0,APPAREL
64,Friday,28,8,2015,Oops Outlet Women's Strappy Cami Cut Off Shoulder Flared Swing Midi Skater Dress,Apparel,material thin see cheap material fit properly extremely see worth price,2,0,APPAREL
65,Friday,28,8,2015,HBO'S Game of Thrones Men's Targaryen Sigil T-Shirt,Apparel,two stars thats right house picture kraken house greyjoy,4,0,APPAREL
66,Friday,28,8,2015,Soft Long Sleeve Polo Mock Turtleneck T-Shirt Stretch Top XS-L,Apparel,great staple fall winter super soft stretchygreat fall winter thank,10,7,APPAREL
67,Friday,28,8,2015,Women's Long Sleeve Chiffon A-line Lace Stitching Trim Mini Dress,Apparel,absolutely love dress absolutely love dress perfect bought size larger knowing reviews ran small im normally medium bought large fit perfect say enough,8,1,APPAREL
68,Friday,28,8,2015,Womens Maxi Boho Summer Long Skirt Evening Cocktail Party Dress,Apparel,two stars like picture looks cheap,4,0,APPAREL
69,Friday,28,8,2015,Women's Vintage Boat Neck Audrey Hepburn Sleeve 1950s Rockabilly Cocktail Party Dress,Apparel,comfortable wearing comfortable wearingcheap price nice fabric,10,4,APPAREL
70,Friday,28,8,2015,Amdirect Professional 252 Colors Ultimate Eyeshadow Palette Cosmetic Makeup Kit Box,Apparel,disappointed shadows beautiful wifes review productbr got amazon little skeptical hopeful buy lot makeup eyeshadow tends weaknes wanted large range colors hoping would really pigmented disappointed shadows beautiful really easy blend super vibrant like much super high end brands,10,1,APPAREL
71,Friday,28,8,2015,Women Pleated Skirts under $20 for all Occasion,Apparel,quality seems pretty good cant wear quality seems pretty good cant wear usually wear l size 10 xl way small mebr br received item discounted price exchange honest unbiased review,4,0,APPAREL
72,Friday,28,8,2015,Women Pleated Skirts under $20 for all Occasion,Apparel,must tiny waist wear runs small need tiny waist wear style adorable buttons front fully lined ordered large per size chart normally wear 8 4 inches small waist orange white colors pretty style cut length great sizing way offbr received product discount exchange unbiased review opinions ownbr also ordered cotton heather grey skirt xl normally wear 8 xl perfect back zipper works well thick waist pleats make fit well look cute two pockets falls knee cute comfortable,8,0,APPAREL
73,Friday,28,8,2015,Women Pencil Skirts under $20 for all Occasion,Apparel,small sadly didnt get wear small big top straps small butt sucks really wanted try feel fabric felt like made correctly cheaplybr br bought discount honest review,6,2,APPAREL
74,Friday,28,8,2015,Women Pencil Skirts under $20 for all Occasion,Apparel,come suspenders really looking forward skirt looked nice suspenders picture however mine come suspenders skirt also runs small able comfortably wear size issue suspenders nice skirt stretchy polyester feel buttons front sewn securely theyre going fall br br received discount exchange honest unbiased review,6,3,APPAREL
75,Friday,28,8,2015,Bella 8800 Ladies 3.7 oz. Flowy Racerback Tank Red Marble Large,Apparel,pretty summer top color nicer expected really didnt expect much workmanship lucky top received great ink run material light enough wash sink cool water let drip dry little big supposed swingy happy purchase,10,0,APPAREL
76,Friday,28,8,2015,Women Blue and Black Dresses under $25 for all Occasion,Apparel,bought wife fit bought wife fit little baggy likes lot,8,0,APPAREL
77,Friday,28,8,2015,Fashionable First Class Quality and Comfortable Tank Tops for Women,Apparel,like shirt like shirt light weight cling much skin thing like boxy pictured works may work everyone,8,0,APPAREL
78,Friday,28,8,2015,Fashionable First Class Quality and Comfortable Tank Tops for Women,Apparel,comfortable shirts received one shirt one nice tee shirt material extremely soft lightweight cute little decorative pocket front seems well made fits really good comfortable wear love material clingy shirt bit longer got grey tiffany color turquoise pretty colors look like pictures also got long sleeve grey one lace back fits really good little heavier weight material tee shirts lace back dresses littlebr disclaimer received item discount honest review,10,0,APPAREL
79,Friday,28,8,2015,Fashionable First Class Quality and Comfortable Tank Tops for Women,Apparel,versatile every wardrobe 95 cotton 5 spandex make form fitting tank top adjustable removeable straps great tank every wardrobe worn tops dresses without straps snug fitting strapless kinda machine wash gentle tumble dry low ordered xl per size chart normally wear size 8 36c bra top tight fitting comfortablebr received product discount exchange unbiased review opinions,10,0,APPAREL
80,Friday,28,8,2015,Fashionable First Class Quality and Comfortable Tank Tops for Women,Apparel,5 stars 5 stars purchased product discounted price exchange honest review,10,0,APPAREL
81,Friday,28,8,2015,Fashionable First Class Quality and Comfortable Tank Tops for Women,Apparel,fits little odd across chest like style cute cute top fits little odd across chest like style cute nice material cheap,8,0,APPAREL
82,Friday,28,8,2015,Fashionable First Class Quality and Comfortable Tank Tops for Women,Apparel,great quality like colors vibrant great quality like colors vibrant pictured fits smaller expected usually wear ml xl fits perfectly mebr br received item discounted price exchange honest unbiased review,8,0,APPAREL
83,Friday,28,8,2015,Deez Nuts for President 2016 Men's Humor Funny T-Shirt,Apparel,five stars deez nuts trump hillarybr deez nuts rule land,10,3,APPAREL
84,Friday,28,8,2015,BLACK LIVES MATTER t-shirt protest tyranny,Apparel,shame racist protest nypd ashamed,2,2,APPAREL
85,Friday,28,8,2015,Steampunk Victorian Costume Ulysses Side-Button Linen Shirt [Orange],Apparel,actually comfortable breathable shipping unbelievably fast ordered wear con atlanta worried going hot wear expecting fabric thick stiff actually comfortable breathable mix cotton linen much like shirts wear florida heat dont expect worry heat exhaustion even though long sleeved update con well performs fit bit looser expected thats actually good thing case 4834 chest ordered xlarge according size chart expecting shirt come bit small overweight gut definitely exceeds chest size shirt actually little loose sleeves long thats normal order larger sizes overweight arm length increases well problem resew button cuff make cuff size smaller make cuff stop touches top hand instead hanging hand almost forgot shipped amazingly fast expecting take nearly week without prime shipping worried might arrive convention next week amazingly arrived time amazon prime items ordered along,10,0,APPAREL
86,Friday,28,8,2015,Road to Valhalla Tour Coma-Doof Warrior Mad Max Fury Road Unisex shirt,Apparel,one star design stolen olipop dont buy,2,0,APPAREL
87,Friday,28,8,2015,Wookrays Heavy Duty Basketball Metal Chain Net Official Size Rims Hoop 10 Loop Steel Basketball Net,Apparel,great hoop easy mount install exactly ecpected great hoop easy mount install well made,10,0,APPAREL
88,Friday,28,8,2015,LaSuiveur Crop Top Sleeveless Two Pieces Skirts Strapless Bodycon Midi Dresses,Apparel,five stars dress amazing love comfy sexy,10,0,APPAREL
89,Friday,28,8,2015,Meaneor Women's Long Sleeve Casual Slim Fit Flare Pleated Round Neckline Dress,Apparel,five stars beautiful dress must get another color,10,1,APPAREL
90,Friday,28,8,2015,Amdirect Rotating Adjustable Black Metal Floor Stand 35 Hat 7 Tier Cap Display Retail Hat Rack,Apparel,rates makes easy access ever hat wanting bought help organize kids play hats dress lot costume trunk really full rates makes easy access ever hat wanting well made easily put together,10,3,APPAREL
91,Friday,28,8,2015,Luouse Women Vintage 1950's Style 3/4 Sleeves Garden Floral Print Windbreaker Dress,Apparel,5star nice dress coat,10,0,APPAREL
92,Friday,28,8,2015,PUMA Men's BMW Team Polo,Apparel,nice shirt exactly shown looks fits good white insert instead white piping shown,8,0,APPAREL
93,Friday,28,8,2015,Amdirect New Bicycle Steel Double Leg Side Kickstand Stand,Apparel,lovely especially nice family bike ride great speed lovely especially nice family bike ride great speed safe childrens ride family trips hiking trips rides lovely,10,0,APPAREL
94,Friday,28,8,2015,iLover Women Deep-V Neck Elegant Short Sleeve Vintage Bridesmaid Dress,Apparel,nice dress price purchased dress wear wedding 5234 150 lbs curvy hourglass shape style dress accentuates good areas minimizing focus bad areas however since bit short side dress falls bit longer would wanted past knees purchased purple,8,7,APPAREL
95,Friday,28,8,2015,Amdirect Foldable Laundry Basket Double Washing 2 Sections Clothes Sorter Basket Storage Hamper,Apparel,five stars must buy use everyday helps keep dirty clothes clean clothes organized also easy move h would like fold moving,10,0,APPAREL
96,Friday,28,8,2015,Amdirect Heavy Duty Clothes Movable Shelf Hanger Commercial Grade Clothing Garment Rolling Rack,Apparel,much say love thing perfect anyone much say love thing perfect anyone lot clothes less storage knows im talking must buy,10,0,APPAREL
97,Friday,28,8,2015,Amdirect 3M Adjustable Feet Training Speed 8-rung Agility Ladder for Soccer Football Fitness,Apparel,five stars really great u muscles work specifically athletes works great little spasms u tend get helps increase speed love,10,0,APPAREL
98,Friday,28,8,2015,Amdirect Folding Bungee Chair Lounge for Dorm Room or Back Yard Camping Patio Lawn,Apparel,fun comfortable different fun comfortable perfect back,10,1,APPAREL
99,Friday,28,8,2015,Amdirect Folding Bungee Chair Lounge for Dorm Room or Back Yard Camping Patio Lawn,Apparel,thanks much really love chair comfortable easy put away,10,0,APPAREL
0,Monday,31,8,2015,The Naked Bee Vitmin C Moisturizing Sunscreen SPF 30 5.5 oz (163 ml.),Beauty,five stars love excellent sun block,10,0,BEAUTY
1,Monday,31,8,2015,Alba Botanica Sunless Tanning Lotion 4 Ounce,Beauty,thank alba bontanica great thing cream doesnt smell weird like chemical laden ones get nice healthy unfake looking tan isnt orange makes skin soft,10,0,BEAUTY
2,Monday,31,8,2015,Elysee Infusion Skin Therapy Elixir 2oz.,Beauty,five stars great product im 65 years old claims,10,0,BEAUTY
3,Monday,31,8,2015,Diane D722 Color Perm And Conditioner Processing Caps - 100-Pack - Clear,Beauty,good deal use shower caps conditioning caps like theyre bulk saves lot money,10,0,BEAUTY
4,Monday,31,8,2015,Biore UV Aqua Rich Watery Essence SPF50+/PA++++ (pack of 2),Beauty,soaks quick provides nice base makeup goto daily sunblock leaves white cast clean pleasant scent youre makeup wearer soaks quick provides nice base makeup ive using brand year daily use tube last couple months,10,0,BEAUTY
5,Monday,31,8,2015,Murad Clarifying Cleanser,Beauty,four stars good,8,0,BEAUTY
6,Monday,31,8,2015,CoverGirl Queen Collection Perfect Point Plus Eyeliner Black Onyx 200,Beauty,good buy great eyeliner run little bit corners times overall keep eyes day long,10,0,BEAUTY
7,Monday,31,8,2015,Bifesta Mandom Eye Makeup Remover 145ml,Beauty,five stars best makeup remover,10,0,BEAUTY
8,Monday,31,8,2015,Can You Handlebar All-Natural Secondary Moustache Wax : Extra Strength Firm Hold,Beauty,tame wild mustache great product im latest stab major beard always seem start growing hottest months mustache going particularly awkward phase growth wax really helps keep place way look neater actually eat drink without collecting big mess youre going get favor get good mustache comb,10,0,BEAUTY
9,Monday,31,8,2015,Maybelline Great Lash Washable Mascara Clear [110] 1 ea,Beauty,like nothing thought would darken lashes even though clear like nothing sadly threw away,2,0,BEAUTY
10,Monday,31,8,2015,12 New High Quality Amber 2 ml (5/8 Dram) Glass Bottles with Orifice Reducer and Black Cap.,Beauty,good product great small mixtures eos especially traveling gave 4 stars orifice reducer hole small hard get oil needs slightly bigger,8,1,BEAUTY
11,Monday,31,8,2015,Waterpik Aquarius Water Flosser,Beauty,optimum oral health got nice size compact looking forward gum massaging wore last model,10,0,BEAUTY
12,Monday,31,8,2015,Proganix Agave Nectar Plus Silica Curling Cream Plus Defrizzant 6 Ounce,Beauty,love cream wish discovered years ago leaves curles super defined soft still need put gel spray last though super recommend,8,1,BEAUTY
13,Monday,31,8,2015,Shea Butter,Beauty,works much better store bought lotion bought make lotion mixed shea butter coconut oil together works much better store bought lotion want get raw cocoa butter mix next batch,10,0,BEAUTY
14,Monday,31,8,2015,Etude House Fresh Cherry Tint # 02 RD301,Beauty,five stars tint awesome seller dont even send one sample,10,0,BEAUTY
15,Monday,31,8,2015,Vintage Lil' Sponge Holder,Beauty,great product fast delivery im love unique fits decor beautifully couldnt ask better seller received product date promised,10,1,BEAUTY
16,Monday,31,8,2015,Jenna Jameson Heartbreaker Perfume parent,Beauty,smell cheap given product exchange review say wow love perfume great scent notes little heavy really like overall get headaches easily doesnt seem smell cheap wonderful fragrance lot money love give try,10,3,BEAUTY
17,Monday,31,8,2015,Korean Cosmetics_Isa Knox X2D2 Original Hydra Serum_50ml,Beauty,five stars magical everybody noticed skin change right away,10,0,BEAUTY
18,Monday,31,8,2015,Schick Hydro Silk TrimStyle Moisturizing Razor,Beauty,love razortrimmer works fantastic razor leaves legs really smooth unlike disposable razors ive used razor runs acrossed skin smoothly dont feel like anything trimmer trimmer trims meant skin shave gets close enough run razor boom smooth,10,0,BEAUTY
19,Monday,31,8,2015,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,five stars excellent battery tooth brush,10,0,BEAUTY
20,Monday,31,8,2015,TRESemm̩ PERFECTLY (UN)DONE Hair Spray 7.7 oz,Beauty,works okay styling aid doesnt give straight hair fun beachy look tresemme product creating beachy looking hair whether curly straight hair straight hair without real body beachy look isnt good look unlike younger years loosely permed hair hair would look great beach even swimming ocean half day tried twisting hair styling per instructions straight hair didnt look good hair ended looking stringy sloppy unstyled fair dont think spray product could give awesome beachy look due straight hair typebr br spray tresemme damp hair blow dry usual round brush adds little lift volume texture straight hair one product add routine doesnt substitute hair gel product still need finish zero weight gel shaping hair separation taming flyaway hairs tresemme may work great curly wavy hair straight hair doesnt create attractive beachy look work okay styling aid one product add routine live without okay,6,0,BEAUTY
21,Monday,31,8,2015,Joy & Karma Topical Vitamin C Anti Aging Serum for Face with Hyaluronic Acid 1 fl oz,Beauty,5 stars skin feels soft smooth since using,10,0,BEAUTY
22,Monday,31,8,2015,TheraBreath Dry Mouth Lozenges,Beauty,even dentist didnt know dry mouth lozenges solve problem night dont take anyones opinion including mine invest one box find truth,8,0,BEAUTY
23,Monday,31,8,2015,Merkur Futur MK 23C Long-Handled Traditional Double Edge Safety Razor - Excellent Comfort Control and Design - 4.2 Inches Chrome Finish,Beauty,great shave ditch plastic great shave,10,0,BEAUTY
24,Monday,31,8,2015,Burt's Bees Eye Cream for Sensitive Skin 0.5 Ounces,Beauty,great sensitive eye cream perfect lightweight eye cream sensitive well extra bonus know sensitive eye area going continue using eye cream,10,0,BEAUTY
25,Monday,31,8,2015,Dotting 5 X 2 Way Marbleizing Dotting Pen Set for Nail Art Manicure Pedicure 4 Ounce,Beauty,fun item love different tip sizes,10,0,BEAUTY
26,Monday,31,8,2015,Goddess Remi Human Hair Weave Bump - Trio 2 4 6,Beauty,two stars expected,4,0,BEAUTY
27,Monday,31,8,2015,6packs Eyelashes - 747S by Christina,Beauty,great lashes great bargain love lashes another great dupe red cherry lashes,10,0,BEAUTY
