,day,date,month,year,product_name,category,review,rating,vote_score
30,Monday,31,8,2015,JewelrieShop Unisex Handmade Raw Made Real Genuine Leather Cuff Bracelet Wristband Adjustable,Jewelry,bad really liked got 5101 brown came apart days bad really liked,4,0
31,Monday,31,8,2015,"Disney ""Princess"" Girl's Sterling Silver Pink Cubic Zirconia Heart Pendant Necklace and Chain 18""",Jewelry,really pretty received necklace quickly really cute stone pink sparkles different colors thing im worried necklace looks fragile 8 year old granddaughter rough playing around really pretty,8,0
32,Monday,31,8,2015,"Dogeared Reminder ""Good Luck"" Elephant Pendant Necklace 16""",Jewelry,like much cute like much,10,0
33,Monday,31,8,2015,Remedios Bridal Flower Side Hair Comb Wedding Accessory Rhinestone Headpiece,Jewelry,four stars daughter loves,8,0
34,Monday,31,8,2015,Body Accentz&reg; Belly Button Navel Ring Body Jewelry 14g Double Gem Lot of 8,Jewelry,two stars smaller expected,4,0
35,Monday,31,8,2015,Disney Tsum Tsum Dumbo Pin,Jewelry,states item new states item new cant tell came little zip bag packaging,6,0
36,Monday,31,8,2015,925 Sterling Silver Sis Sister Heart Charm Bracelet,Jewelry,two stars broke wearings,4,0
37,Monday,31,8,2015,Non-piercing Septum Jewelry: Gold Silver Tone Tribal Hanger 4 pcs Nose Ring (No Piercing Required),Jewelry,love look cute much easier get used thought would loveeeeeeeee hit friends,10,2
38,Monday,31,8,2015,3 Ring Guards 14K Gold Filled Ladies Jewelry Sizers,Jewelry,four stars used one far looks nice neat,8,0
39,Monday,31,8,2015,925 Sterling Silver Cubic Zirconia CZ Promise Engagement 2.15 ct.tw Band Ring,Jewelry,wonderful stunningly amazing beautiful love thanks much great price little big ring like ordered one smaller guess lol,10,1
40,Monday,31,8,2015,Large Watch/Cuff Bracelet Jewelry Gift Box: Carnival Collection,Jewelry,bracelet fit properly bracelet fit properly actually reshape bracelet holder looked ugly box mention wrist size bracelet holder inside also oval shape take shape bracelet,6,1
41,Monday,31,8,2015,Hokage Naruto Pendant Necklace Double Bands Konoha Sign,Jewelry,great product bought key chain great product bought key chain came super early like 2 weeks early complaint pendants attached one ring planning using one still amazing product,10,0
42,Monday,31,8,2015,1 Pair of 00 Gauge (00G - 10mm) Double Flare Emerald Green Glass Tunnel Plugs,Jewelry,four stars great fit color glassbottlegreen olivegreen good quality plugs,8,0
43,Monday,31,8,2015,6MM Ladies Eternity Titanium Ring Cubic Zirconia Wedding Band with CZ sizes 4 to 9,Jewelry,beautiful ring great quality never tried purchased titanium jewelry darker anticipated deal breaker picture represents ring well quite pretty ring quite substantial hefty however slender fingers may need exchange thinner version overall like hope find right size fit many beautiful rings confident get looks best,8,1
44,Monday,31,8,2015,925 Sterling Silver Celtic Knot Eternity Band Ring,Jewelry,four stars sizes ran small,8,0
45,Monday,31,8,2015,Kenneth Cole New York Two-Row Necklace,Jewelry,worth money thought ordering gold received silver attractive enough keep however realized buying jewelry person preferable also want test patience necklace spent nearly hour untangling plan hang storage,2,0
46,Monday,31,8,2015,GULICX Jewelry Rose Gold Tone Hollow Clear CZ Zircon Fit Gorgeous Hoop Earring for girl,Jewelry,pretty earringsthey nice shine pretty earringsthey nice shine arrived quickly cute little gift box,10,1
47,Monday,31,8,2015,6mm Wide 316L Stainless Steel Ring 5 clear CZ gem Band,Jewelry,five stars gorgeous fits great,10,0
48,Monday,31,8,2015,Sterling Silver Knitting Wool Ball Bead for European Charm Bracelets,Jewelry,one star gift sept 2 hope fits bracelet sure yet,2,0
49,Monday,31,8,2015,Fun Daisy New Design Jewelry Vintage Grand Choker Rhinestones Fashion Necklace,Jewelry,beautiful statement piece great quality great price first time ive ordered anything like amazon photos others posted reviews helped much nicer person photos dont justice heavy piece heavy right weight something many stones lighter would worried quality case price perfect probably even better expected stones lot sparkle hard get photo striking piecethe necklace varied shades blue could go many different blue clothing pieces go well something contrasting metal antique brass look looks like something youd find higher end boutique doubt great statement piece everyday special event look im glad took chance bought one awesome find cant say enough good things purchase dont think youll disappointed fun daisy also packed securely cute box bubble wrap inside arrived damage perfect condition,10,23
50,Monday,31,8,2015,Beads Hunter 925 Sterling Silver Gold on Blue Starbursts Glass Bead Fits European Bracelet,Jewelry,five stars beautiful intricate bead reminded vincent van goghs 34starry night34,10,0
51,Monday,31,8,2015,Pair of 2 Rings: 16g 1/2 Inch Surgical Steel Segment Hoop Ring Circular Barbell Earrings,Jewelry,dont waste money types wont let contact seller sodo buy wife put fell overnight n couldnt find little tiny pieces themit appears photo inserts longer stay placebut notdont waste money types rings,2,0
52,Monday,31,8,2015,Jenaforte Â© .925 Sterling Silver Expandable Charm Bangle Bracelets Expandable Available in Size's,Jewelry,one wasnt enough adding charms one wasnt enough adding charms,10,1
53,Monday,31,8,2015,YAZILIND Jewelry Full Pretty Dolphin Brooches and Pins for Wedding Party,Jewelry,five stars co workers complimented wore,10,0
54,Monday,31,8,2015,Exquisite Mens Bangle Bracelet Stainless Steel Cuff Bracelet Grooved Polished and Satin,Jewelry,five stars amazing,10,1
55,Monday,31,8,2015,Sterling Silver Italian 1.4 mm Singapore-Chain Necklace,Jewelry,sparkly love necklace dainty sparkles catches light wear cross pendant pleased,10,0
56,Monday,31,8,2015,Black Stainless Steel Illusion Round Tunnel Plug Post Stud Earrings 5mm,Jewelry,one star small came chipped,2,0
57,Monday,31,8,2015,"14K Yellow Gold Braided Rope Bracelet 7.25""",Jewelry,two stars loved bracelet 725 actual size 65,4,1
58,Monday,31,8,2015,Sterling Silver Faceted Genuine Amethyst Pear Shape Pendant and Earrings Set (19.50 cttw With 18 Inch Silver Chain),Jewelry,good value chain missing immediately send one stones nice good value,8,0
59,Monday,31,8,2015,Cascading strands of Gray and White Faux Pearls - Gunmetal Steel and White Pearls,Jewelry,four stars nice,8,0
60,Monday,31,8,2015,Crystal Stretch Adjustable Ring,Jewelry,five stars best choice outfit,10,0
61,Monday,31,8,2015,"Industrial Barbell Black Titanium Anodized 14G 1 1/2""Length",Jewelry,five stars fast shipment great product,10,2
62,Monday,31,8,2015,"Authentic ""Retired"" Murano Glass Crystal Charm Bead for Pandora Bracelets Black /white Swirly Swirl 790676 Threaded Core 925 Sterling Silver for Chamilia Too",Jewelry,glad got put glad got put charms ordered day,10,0
63,Monday,31,8,2015,"Silver Tone Micro Baby Angel Pendant 2mm 24"" Box Chain Necklace MMP1RBX",Jewelry,four stars good,8,0
64,Monday,31,8,2015,NINABOXÂ® Valentine's Gifts SWAROVSKI ELEMENTS Zirconia Tennis Bracelet Fashion Wedding Jewelry,Jewelry,five stars beautiful bracelet love sparkles,10,0
65,Monday,31,8,2015,Sterling Silver Infinity Twist Bead Dangle Earrings,Jewelry,bought silver gold versions couple months ago learned bought silver gold version earrings kept several months like thembr br lightweight comfortable dont interfere phone use things earsbr br classy fun wear professionally work meeting well dancing dressed basically versatile earring works outfits occasionsbr br lastly bit unique get compliments wear sum great earring would recommend hope helpful,10,5
66,Monday,31,8,2015,Hypoallergenic Sterling Silver Aurora Borealis Aqua Crystal Round Stud Earrings for Kids (Nickel Free),Jewelry,four stars look great,8,0
67,Monday,31,8,2015,Women Gold Plated Jewelry set Red & Green Beads Crystal Necklace Earrings Bracelet Ring,Jewelry,two stars impressive,4,1
68,Monday,31,8,2015,316L Stainless Steel Apple Green Cubic Zirconia CZ Eternity Wedding 3MM Band Ring,Jewelry,five stars beautiful bargain boot,10,0
69,Monday,31,8,2015,Harry Potter golden snitch OWL Style Flying ball necklace,Jewelry,five stars gift loved,10,1
70,Monday,31,8,2015,Stainless Steel Designer Inspired Screw Head Oval Bangle Bracelet Rose gold 7mm Wide (8 Inches),Jewelry,spot ordered 6534 rose gold fits like dream highly recommend taking piece string measuring circumference wrist ordering tight large room slide arm inches forearm starts color great shiny screws tight love screws connected bracelet fear losing themtheyre small one complaint ordered ring also rose gold ring yellow gold may order see get better match highly recommend product engravings inside well made super fast shipping less 1 week,10,1
71,Monday,31,8,2015,Sterling Silver Bezel-Set Faceted Circle CZ Station by the Yard Necklace,Jewelry,worth 36 price necklace worth looking something longer though double 3634 short keep wear dark tops gaudy would say understated elegance reasonable price,10,3
72,Monday,31,8,2015,(C) Smiley Face Sun Charm,Jewelry,five stars small oh cute,10,0
73,Monday,31,8,2015,Jenaforte Â© .925 Sterling Silver Rhodium Plated Enameled Red Crab Charm,Jewelry,five stars love red crab use daily get lot compliments,10,1
74,Monday,31,8,2015,8mm Men's Titanium Ring Wedding Band Silver Black Round Cubic Zirconia Size 7-15 SPJ,Jewelry,five stars better picture,10,0
75,Monday,31,8,2015,EVER FAITH Austrian Crystal Vintage Style 4.5 Inch Parrot Brooch Pendant,Jewelry,big bold beautiful love birds love necklacebrooch large statement piece petite woman absolutely much fun love bling,10,0
76,Monday,31,8,2015,14 Karat White Gold Heart Shape 1.00 Carats Created Alexandrite Diamond Pendant,Jewelry,perfect 10th year wedding anniversary gift chose 10th wedding anniversary gift wife birth stone diamond alexandrite pendant bit someone mentioned pendant smaller seems pictures wife prefers subtlety cant exactly tell heartshaped stone unless get close little surprises br br included chain necklace seems good quality quite thin clasp bit small first days giving help put tends longer fingernails releasing clasp little tough small issues though,10,0
77,Monday,31,8,2015,Sterling Silver 2ct Diamond Three Row Bracelet,Jewelry,two stars returned wife wanted picture didnt match product,4,0
78,Monday,31,8,2015,"16g Clear Curved Eyebrow Ring Body Jewelry Piercing Retainer with O Ring 16 Gauge 3/8"" By Eg Gifts",Jewelry,one star painful put wear due strip plastic along cannula,2,0
79,Monday,31,8,2015,Jenaforte Â© .925 Sterling Silver Expandable Charm Bangle Bracelets with Mix Charms,Jewelry,love light hand yet sturdy love light hand yet sturdy enough use daily,10,2
80,Monday,31,8,2015,KONOV Mens Stainless Steel Ring Classic Vintage Blue,Jewelry,five stars even better thought would,10,0
81,Monday,31,8,2015,Heirloom Finds Sparking Crystal Kitten Cat Animal Pendant Necklace Silver Tone,Jewelry,five stars happy item cute,10,0
82,Monday,31,8,2015,FAIRY COUPLE Women's Cubic Zirconia Eternity Bands Engagement Ring R21,Jewelry,five stars love,10,0
83,Monday,31,8,2015,3 Ring Guards 14K Gold Filled Ladies Jewelry Sizers,Jewelry,dont work never able use rings put rings slide around finger cannot get rings back knucklehowever stated listing,6,0
84,Monday,31,8,2015,21 ct. Oval CZ Solitaire Ring,Jewelry,ring beautiful ring beautiful well made person looks spectacular stone size wanted looks like gorgeous white topaz however planning order ring keep mind stone quite large like bold jewelry would definitely recommend ring,10,0
85,Monday,31,8,2015,DSJ Stainless Steel Rose Wood Inlay Silver Beveled Edge Band Ring,Jewelry,perfect high enough quality wedding cute get pay cheaper ring perfect high enough quality wedding ring id recommend promise ring birthday gift,8,0
86,Monday,31,8,2015,SUNNOW Women Grils Bohemian Jewelry Alloy Pendant Multilayer Short Necklace,Jewelry,pretty came earlier expected pretty came earlier expected love,10,0
87,Monday,31,8,2015,SHINYSO 22'' 2.0mm Stainless Steel Silver Women's Necklace O Chain-22 Inch,Jewelry,decent twists broke liked chain overall got nice simple functioned well one thing noticed wore tendency twist something pendant etc reason 1 star review month half lightly pulling two parts get untwist broke nice enough chain lasts month half broken light pulling bare hands maybe best quality,2,2
88,Monday,31,8,2015,Womens Copper Platinum Plated Tennis Bracelet with Cubic Zirconia Purple,Jewelry,three stars arrived broken one stones looks cheap,6,0
89,Monday,31,8,2015,Claire's Accessories Girls Gold Chain Link Stretch Bracelet,Jewelry,pretty price purchased silver bracelet like first liked much went back ordered gold one,10,0
90,Monday,31,8,2015,2.95 Ct Halo Cubic Zirconia Stainless Steel Engagement Ring Band Women's Sz 5-10,Jewelry,better expected know say really impressed ring price great shiny sparkles great looks like real thingbr great vacations thanks much,10,2
91,Monday,31,8,2015,Dainty Double Initial Necklace with Adjustable Chain and Extender,Jewelry,double initial necklace really like quality necklace complaint keep twisting together constantly untwisting,8,3
92,Monday,31,8,2015,JOTW Heart Bracelet 12mm Cuban Link Toggle Chain Iced Out Sparkling Crystal Stones Bracelet for Women (S-1660),Jewelry,one star turn nasty 2 nd day,2,0
93,Monday,31,8,2015,Sterling Silver 8-9mm White Hand-pick Genuine Cultured Freshwater Pearl High Luster Stud Earring.,Jewelry,five stars wife happy,10,0
94,Monday,31,8,2015,A Pair Nipple rings Flower shape Nickel free nipple shield Copper fashion women body piercing jewelry,Jewelry,disappointingdangerous workmanship rings arrived velvet pouch alcohol swab cleaning nice however one use stones started falling able catch pull super glue place lost disappointing also disappointing find injured first use nipples sore thought used properly handling rings looking closely noticed metal tags ends rings ended cutting skin heavy duty file home able get file tagsbr look really nice stones,4,1
95,Monday,31,8,2015,Cavalier Jewelers 8MM Cobalt Chrome Ring Wedding Band - Flat Brushed Top and Polished Finish Edges,Jewelry,really like ring got married weeks ago really like ring fiancee scoured around 15 different jewelry shops look wedding bands noticed mens bands made alternative metals good shops range 250300 dollars thats already huge difference youd pay white gold platinum ring however alternative metal bands displayed shops size 10 standard display size given rings couldnt resized told would wait 1 2 weeks order thembr br thats started check rings online really wanted clean beveled cobalt ring ring cavalier looks good ive seen shops price unbelievable prefer cobalt tungsten brighter look almost resembles white gold ring nice texture kinda play often gollum played ring also quite like fact word inside ring 34cobalt34 none fancy phrases 34brute34 etc huge brand name youll find ringsbr br please keep good work cavalier jewelers,10,2
96,Monday,31,8,2015,YAZILIND Valentine Day Gift Cute y Lying Cat Ear Wire Hook Dangle Earrings,Jewelry,cute awesome price,10,0
97,Monday,31,8,2015,Sterling Silver Plain 3 mm Classic Domed Wedding Band Thumb Ring (4 to 13),Jewelry,five stars love,10,0
98,Monday,31,8,2015,Skyvan One Piece Bride Ankle Bracelet Crochet for Women Sandals Beach Foot Jewelry Anklet Rhinestone Barefoot,Jewelry,beware pair see says one piece shouldnt show pairvery misleading wants one,2,0
99,Monday,31,8,2015,Goldtone with Fashionable Woman Adjustable 17 Inch Rolo Chain Necklace with Matching Stud Earrings Set (B-2698),Jewelry,four stars nice rather large got many compliments,8,0
